timestamp = 2016-07-24 17:37:11.024233 ,xAxis = -0.276 ,yAxis = -0.876 ,zAxis = 0.264
timestamp = 2016-07-24 17:37:12.021067 ,xAxis = -0.264 ,yAxis = -0.888 ,zAxis = 0.248
timestamp = 2016-07-24 17:37:12.020399 ,xAxis = -0.264 ,yAxis = -0.88 ,zAxis = 0.256
timestamp = 2016-07-24 17:37:13.022121 ,xAxis = -0.288 ,yAxis = -0.876 ,zAxis = 0.244
timestamp = 2016-07-24 17:37:14.021830 ,xAxis = -0.164 ,yAxis = -0.94 ,zAxis = 0.24
timestamp = 2016-07-24 17:37:15.021873 ,xAxis = -0.384 ,yAxis = -0.836 ,zAxis = 0.232
timestamp = 2016-07-24 17:37:15.022124 ,xAxis = -0.252 ,yAxis = -0.872 ,zAxis = 0.296
timestamp = 2016-07-24 17:37:16.019782 ,xAxis = -0.22 ,yAxis = -0.916 ,zAxis = 0.216
timestamp = 2016-07-24 17:37:17.021694 ,xAxis = -0.256 ,yAxis = -0.9 ,zAxis = 0.16
timestamp = 2016-07-24 17:37:18.020000 ,xAxis = -0.256 ,yAxis = -0.944 ,zAxis = 0.152
timestamp = 2016-07-24 17:37:18.019859 ,xAxis = -0.264 ,yAxis = -0.884 ,zAxis = 0.208
timestamp = 2016-07-24 17:37:19.020545 ,xAxis = -0.268 ,yAxis = -0.868 ,zAxis = 0.212
timestamp = 2016-07-24 17:37:20.019377 ,xAxis = -0.308 ,yAxis = -0.88 ,zAxis = 0.232
timestamp = 2016-07-24 17:37:21.018223 ,xAxis = -0.276 ,yAxis = -0.888 ,zAxis = 0.224
timestamp = 2016-07-24 17:37:21.019245 ,xAxis = -0.268 ,yAxis = -0.9 ,zAxis = 0.228
timestamp = 2016-07-24 17:37:22.021047 ,xAxis = -0.268 ,yAxis = -0.896 ,zAxis = 0.228
timestamp = 2016-07-24 17:37:23.023951 ,xAxis = -0.272 ,yAxis = -0.904 ,zAxis = 0.224
timestamp = 2016-07-24 17:37:24.023193 ,xAxis = -0.276 ,yAxis = -0.892 ,zAxis = 0.232
timestamp = 2016-07-24 17:37:24.030965 ,xAxis = -0.268 ,yAxis = -0.904 ,zAxis = 0.208
timestamp = 2016-07-24 17:37:25.028820 ,xAxis = -0.292 ,yAxis = -0.888 ,zAxis = 0.216
timestamp = 2016-07-24 17:37:26.020589 ,xAxis = -0.272 ,yAxis = -0.896 ,zAxis = 0.232
timestamp = 2016-07-24 17:37:27.021478 ,xAxis = -0.248 ,yAxis = -0.9 ,zAxis = 0.224
timestamp = 2016-07-24 17:37:27.019763 ,xAxis = -0.176 ,yAxis = -0.936 ,zAxis = 0.184
timestamp = 2016-07-24 17:37:28.021838 ,xAxis = -0.236 ,yAxis = -0.916 ,zAxis = 0.192
timestamp = 2016-07-24 17:37:29.022260 ,xAxis = -0.276 ,yAxis = -0.9 ,zAxis = 0.196
timestamp = 2016-07-24 17:37:30.020878 ,xAxis = -0.28 ,yAxis = -0.896 ,zAxis = 0.216
timestamp = 2016-07-24 17:37:30.019259 ,xAxis = -0.256 ,yAxis = -0.9 ,zAxis = 0.212
timestamp = 2016-07-24 17:37:31.018162 ,xAxis = -0.256 ,yAxis = -0.9 ,zAxis = 0.22
timestamp = 2016-07-24 17:37:32.021053 ,xAxis = -0.208 ,yAxis = -0.924 ,zAxis = 0.236
timestamp = 2016-07-24 17:37:33.022853 ,xAxis = -0.284 ,yAxis = -0.892 ,zAxis = 0.236
timestamp = 2016-07-24 17:37:33.021721 ,xAxis = -0.284 ,yAxis = -0.892 ,zAxis = 0.216
timestamp = 2016-07-24 17:37:34.018996 ,xAxis = -0.284 ,yAxis = -0.888 ,zAxis = 0.228
timestamp = 2016-07-24 17:37:35.021506 ,xAxis = -0.288 ,yAxis = -0.916 ,zAxis = 0.228
timestamp = 2016-07-24 17:37:36.018519 ,xAxis = -0.276 ,yAxis = -0.888 ,zAxis = 0.236
timestamp = 2016-07-24 17:37:36.020140 ,xAxis = -0.284 ,yAxis = -0.896 ,zAxis = 0.208
timestamp = 2016-07-24 17:37:37.018788 ,xAxis = -0.22 ,yAxis = -0.908 ,zAxis = 0.228
timestamp = 2016-07-24 17:37:38.021606 ,xAxis = -0.3 ,yAxis = -0.892 ,zAxis = 0.216
timestamp = 2016-07-24 17:37:39.022422 ,xAxis = -0.264 ,yAxis = -0.912 ,zAxis = 0.176
timestamp = 2016-07-24 17:37:39.018471 ,xAxis = -0.264 ,yAxis = -0.896 ,zAxis = 0.212
timestamp = 2016-07-24 17:37:40.019696 ,xAxis = -0.264 ,yAxis = -0.9 ,zAxis = 0.224
timestamp = 2016-07-24 17:37:41.019791 ,xAxis = -0.264 ,yAxis = -0.892 ,zAxis = 0.232
timestamp = 2016-07-24 17:37:42.020532 ,xAxis = -0.276 ,yAxis = -0.896 ,zAxis = 0.228
timestamp = 2016-07-24 17:37:42.019876 ,xAxis = -0.264 ,yAxis = -0.9 ,zAxis = 0.232
timestamp = 2016-07-24 17:37:43.019637 ,xAxis = -0.272 ,yAxis = -0.892 ,zAxis = 0.228
timestamp = 2016-07-24 17:37:44.020498 ,xAxis = -0.256 ,yAxis = -0.888 ,zAxis = 0.224
timestamp = 2016-07-24 17:37:45.025016 ,xAxis = -0.28 ,yAxis = -0.892 ,zAxis = 0.224
timestamp = 2016-07-24 17:37:45.019612 ,xAxis = -0.28 ,yAxis = -0.892 ,zAxis = 0.228
timestamp = 2016-07-24 17:37:46.021076 ,xAxis = -0.268 ,yAxis = -0.9 ,zAxis = 0.208
timestamp = 2016-07-24 17:37:47.021796 ,xAxis = -0.268 ,yAxis = -0.9 ,zAxis = 0.212
timestamp = 2016-07-24 17:37:48.020824 ,xAxis = -0.276 ,yAxis = -0.9 ,zAxis = 0.216
timestamp = 2016-07-24 17:37:48.021019 ,xAxis = -0.28 ,yAxis = -0.9 ,zAxis = 0.22
timestamp = 2016-07-24 17:37:49.021408 ,xAxis = -0.268 ,yAxis = -0.892 ,zAxis = 0.224
timestamp = 2016-07-24 17:37:50.024209 ,xAxis = -0.276 ,yAxis = -0.888 ,zAxis = 0.224
timestamp = 2016-07-24 17:37:51.021663 ,xAxis = -0.276 ,yAxis = -0.896 ,zAxis = 0.228
timestamp = 2016-07-24 17:37:51.019843 ,xAxis = -0.256 ,yAxis = -0.88 ,zAxis = 0.216
timestamp = 2016-07-24 17:37:52.018894 ,xAxis = -0.272 ,yAxis = -0.896 ,zAxis = 0.228
timestamp = 2016-07-24 17:37:53.020149 ,xAxis = -0.272 ,yAxis = -0.896 ,zAxis = 0.228
timestamp = 2016-07-24 17:37:54.021548 ,xAxis = -0.268 ,yAxis = -0.892 ,zAxis = 0.236
timestamp = 2016-07-24 17:37:54.024800 ,xAxis = -0.272 ,yAxis = -0.892 ,zAxis = 0.204
timestamp = 2016-07-24 17:37:55.020159 ,xAxis = -0.284 ,yAxis = -0.884 ,zAxis = 0.236
timestamp = 2016-07-24 17:37:56.020643 ,xAxis = -0.268 ,yAxis = -0.9 ,zAxis = 0.22
timestamp = 2016-07-24 17:37:57.022016 ,xAxis = -0.276 ,yAxis = -0.896 ,zAxis = 0.224
timestamp = 2016-07-24 17:37:57.019826 ,xAxis = -0.268 ,yAxis = -0.892 ,zAxis = 0.228
timestamp = 2016-07-24 17:37:58.024730 ,xAxis = -0.268 ,yAxis = -0.908 ,zAxis = 0.22
timestamp = 2016-07-24 17:37:59.020826 ,xAxis = -0.272 ,yAxis = -0.9 ,zAxis = 0.232
timestamp = 2016-07-24 17:38:00.022784 ,xAxis = -0.284 ,yAxis = -0.9 ,zAxis = 0.212
timestamp = 2016-07-24 17:38:00.020584 ,xAxis = -0.276 ,yAxis = -0.888 ,zAxis = 0.228
timestamp = 2016-07-24 17:38:01.020545 ,xAxis = -0.272 ,yAxis = -0.884 ,zAxis = 0.228
timestamp = 2016-07-24 17:38:02.028001 ,xAxis = -0.26 ,yAxis = -0.896 ,zAxis = 0.232
timestamp = 2016-07-24 17:38:03.022929 ,xAxis = -0.272 ,yAxis = -0.892 ,zAxis = 0.228
timestamp = 2016-07-24 17:38:03.018727 ,xAxis = -0.248 ,yAxis = -0.908 ,zAxis = 0.204
timestamp = 2016-07-24 17:38:04.019853 ,xAxis = -0.292 ,yAxis = -0.892 ,zAxis = 0.212
timestamp = 2016-07-24 17:38:05.021188 ,xAxis = -0.276 ,yAxis = -0.896 ,zAxis = 0.212
timestamp = 2016-07-24 17:38:06.017964 ,xAxis = -0.264 ,yAxis = -0.896 ,zAxis = 0.224
timestamp = 2016-07-24 17:38:06.020071 ,xAxis = -0.308 ,yAxis = -0.884 ,zAxis = 0.236
timestamp = 2016-07-24 17:38:07.019318 ,xAxis = -0.292 ,yAxis = -0.904 ,zAxis = 0.248
timestamp = 2016-07-24 17:38:08.019612 ,xAxis = -0.284 ,yAxis = -0.892 ,zAxis = 0.22
timestamp = 2016-07-24 17:38:09.019810 ,xAxis = -0.324 ,yAxis = -0.876 ,zAxis = 0.204
timestamp = 2016-07-24 17:38:09.019116 ,xAxis = -0.288 ,yAxis = -0.896 ,zAxis = 0.22
timestamp = 2016-07-24 17:38:10.020702 ,xAxis = -0.268 ,yAxis = -0.904 ,zAxis = 0.22
timestamp = 2016-07-24 17:38:11.020077 ,xAxis = -0.26 ,yAxis = -0.912 ,zAxis = 0.216
timestamp = 2016-07-24 17:38:12.025304 ,xAxis = -0.272 ,yAxis = -0.904 ,zAxis = 0.224
timestamp = 2016-07-24 17:38:12.023394 ,xAxis = -0.256 ,yAxis = -0.896 ,zAxis = 0.228
timestamp = 2016-07-24 17:38:13.028399 ,xAxis = -0.276 ,yAxis = -0.888 ,zAxis = 0.212
timestamp = 2016-07-24 17:38:14.030571 ,xAxis = -0.272 ,yAxis = -0.876 ,zAxis = 0.24
timestamp = 2016-07-24 17:38:15.019775 ,xAxis = -0.304 ,yAxis = -0.86 ,zAxis = 0.228
timestamp = 2016-07-24 17:38:15.019711 ,xAxis = -0.2 ,yAxis = -0.92 ,zAxis = 0.216
timestamp = 2016-07-24 17:38:16.020351 ,xAxis = -0.2 ,yAxis = -0.928 ,zAxis = 0.208
timestamp = 2016-07-24 17:38:17.020761 ,xAxis = -0.236 ,yAxis = -0.88 ,zAxis = 0.256
timestamp = 2016-07-24 17:38:18.020617 ,xAxis = 0.136 ,yAxis = -0.652 ,zAxis = -0.208
timestamp = 2016-07-24 17:38:18.019166 ,xAxis = -0.312 ,yAxis = -0.932 ,zAxis = 0.216
timestamp = 2016-07-24 17:38:19.018683 ,xAxis = -0.36 ,yAxis = -0.848 ,zAxis = 0.252
timestamp = 2016-07-24 17:38:20.023518 ,xAxis = -0.296 ,yAxis = -0.804 ,zAxis = 0.244
timestamp = 2016-07-24 17:38:21.020333 ,xAxis = -0.42 ,yAxis = -0.828 ,zAxis = 0.336
timestamp = 2016-07-24 17:38:21.018858 ,xAxis = -0.32 ,yAxis = -0.888 ,zAxis = 0.208
timestamp = 2016-07-24 17:38:22.018302 ,xAxis = -0.332 ,yAxis = -0.848 ,zAxis = 0.256
timestamp = 2016-07-24 17:38:23.028979 ,xAxis = -0.396 ,yAxis = -0.872 ,zAxis = 0.216
timestamp = 2016-07-24 17:38:24.021010 ,xAxis = -0.352 ,yAxis = -0.852 ,zAxis = 0.248
timestamp = 2016-07-24 17:38:24.020527 ,xAxis = -0.296 ,yAxis = -0.896 ,zAxis = 0.212
timestamp = 2016-07-24 17:38:25.021448 ,xAxis = -0.328 ,yAxis = -0.86 ,zAxis = 0.232
timestamp = 2016-07-24 17:38:26.021758 ,xAxis = -0.36 ,yAxis = -0.844 ,zAxis = 0.252
timestamp = 2016-07-24 17:38:27.023672 ,xAxis = -0.348 ,yAxis = -0.852 ,zAxis = 0.232
timestamp = 2016-07-24 17:38:27.018513 ,xAxis = -0.348 ,yAxis = -0.852 ,zAxis = 0.236
timestamp = 2016-07-24 17:38:28.020173 ,xAxis = -0.34 ,yAxis = -0.86 ,zAxis = 0.236
timestamp = 2016-07-24 17:38:29.025563 ,xAxis = -0.344 ,yAxis = -0.872 ,zAxis = 0.188
timestamp = 2016-07-24 17:38:30.021280 ,xAxis = -0.304 ,yAxis = -0.896 ,zAxis = 0.248
timestamp = 2016-07-24 17:38:30.019339 ,xAxis = -0.32 ,yAxis = -0.832 ,zAxis = 0.328
timestamp = 2016-07-24 17:38:31.017948 ,xAxis = -0.536 ,yAxis = -0.756 ,zAxis = 0.356
timestamp = 2016-07-24 17:38:32.017958 ,xAxis = -0.36 ,yAxis = -0.824 ,zAxis = 0.268
timestamp = 2016-07-24 17:38:33.018677 ,xAxis = -0.26 ,yAxis = -0.812 ,zAxis = 0.256
timestamp = 2016-07-24 17:38:33.019493 ,xAxis = -0.332 ,yAxis = -0.864 ,zAxis = 0.24
timestamp = 2016-07-24 17:38:34.020631 ,xAxis = -0.256 ,yAxis = -0.808 ,zAxis = 0.176
timestamp = 2016-07-24 17:38:35.018709 ,xAxis = -0.272 ,yAxis = -0.804 ,zAxis = 0.228
timestamp = 2016-07-24 17:38:36.022247 ,xAxis = -0.272 ,yAxis = -0.856 ,zAxis = 0.212
timestamp = 2016-07-24 17:38:36.019985 ,xAxis = -0.288 ,yAxis = -0.788 ,zAxis = 0.268
timestamp = 2016-07-24 17:38:37.021850 ,xAxis = -0.308 ,yAxis = -0.924 ,zAxis = 0.228
timestamp = 2016-07-24 17:38:38.032605 ,xAxis = -0.276 ,yAxis = -0.78 ,zAxis = 0.16
timestamp = 2016-07-24 17:38:39.023980 ,xAxis = -0.352 ,yAxis = -0.82 ,zAxis = 0.232
timestamp = 2016-07-24 17:38:39.020575 ,xAxis = -0.26 ,yAxis = -0.824 ,zAxis = 0.244
timestamp = 2016-07-24 17:38:40.018558 ,xAxis = -0.256 ,yAxis = -0.832 ,zAxis = 0.22
timestamp = 2016-07-24 17:38:41.020494 ,xAxis = -0.312 ,yAxis = -0.84 ,zAxis = 0.24
timestamp = 2016-07-24 17:38:42.026861 ,xAxis = -0.284 ,yAxis = -0.852 ,zAxis = 0.336
timestamp = 2016-07-24 17:38:42.019635 ,xAxis = -0.324 ,yAxis = -0.908 ,zAxis = 0.184
timestamp = 2016-07-24 17:38:43.018837 ,xAxis = -0.416 ,yAxis = -0.768 ,zAxis = 0.2
timestamp = 2016-07-24 17:38:44.023078 ,xAxis = -0.232 ,yAxis = -0.872 ,zAxis = 0.192
timestamp = 2016-07-24 17:38:45.018356 ,xAxis = -0.224 ,yAxis = -0.812 ,zAxis = 0.18
timestamp = 2016-07-24 17:38:45.020315 ,xAxis = -0.38 ,yAxis = -0.836 ,zAxis = 0.244
timestamp = 2016-07-24 17:38:46.021050 ,xAxis = -0.428 ,yAxis = -0.912 ,zAxis = 0.156
timestamp = 2016-07-24 17:38:47.021593 ,xAxis = -0.468 ,yAxis = -0.964 ,zAxis = 0.288
timestamp = 2016-07-24 17:38:48.026949 ,xAxis = -0.328 ,yAxis = -0.84 ,zAxis = 0.2
timestamp = 2016-07-24 17:38:48.028975 ,xAxis = -0.192 ,yAxis = -0.768 ,zAxis = 0.376
timestamp = 2016-07-24 17:38:49.021803 ,xAxis = -0.248 ,yAxis = -0.896 ,zAxis = 0.3
timestamp = 2016-07-24 17:38:50.018133 ,xAxis = -0.132 ,yAxis = -0.768 ,zAxis = 0.28
timestamp = 2016-07-24 17:38:51.018309 ,xAxis = -0.108 ,yAxis = -0.636 ,zAxis = 0.32
timestamp = 2016-07-24 17:38:51.021115 ,xAxis = -0.288 ,yAxis = -0.892 ,zAxis = 0.364
timestamp = 2016-07-24 17:38:52.020684 ,xAxis = -0.368 ,yAxis = -1.096 ,zAxis = 0.26
timestamp = 2016-07-24 17:38:53.021545 ,xAxis = -0.18 ,yAxis = -0.8 ,zAxis = 0.248
timestamp = 2016-07-24 17:38:54.018242 ,xAxis = -0.38 ,yAxis = -0.82 ,zAxis = 0.044
timestamp = 2016-07-24 17:38:54.022164 ,xAxis = -0.296 ,yAxis = -0.888 ,zAxis = 0.168
timestamp = 2016-07-24 17:38:55.021771 ,xAxis = -0.368 ,yAxis = -0.928 ,zAxis = 0.252
timestamp = 2016-07-24 17:38:56.026058 ,xAxis = -0.396 ,yAxis = -0.852 ,zAxis = 0.28
timestamp = 2016-07-24 17:38:57.022324 ,xAxis = -0.4 ,yAxis = -0.84 ,zAxis = 0.264
timestamp = 2016-07-24 17:38:57.021752 ,xAxis = -0.276 ,yAxis = -0.852 ,zAxis = 0.324
timestamp = 2016-07-24 17:38:58.019959 ,xAxis = -0.376 ,yAxis = -0.824 ,zAxis = 0.344
timestamp = 2016-07-24 17:38:59.020503 ,xAxis = -0.24 ,yAxis = -0.86 ,zAxis = 0.208
timestamp = 2016-07-24 17:39:00.020265 ,xAxis = -0.344 ,yAxis = -0.928 ,zAxis = 0.248
timestamp = 2016-07-24 17:39:00.031204 ,xAxis = -0.368 ,yAxis = -0.9 ,zAxis = 0.216
timestamp = 2016-07-24 17:39:01.023148 ,xAxis = -0.3 ,yAxis = -0.808 ,zAxis = 0.244
timestamp = 2016-07-24 17:39:02.036165 ,xAxis = -0.356 ,yAxis = -0.848 ,zAxis = 0.252
timestamp = 2016-07-24 17:39:03.020683 ,xAxis = -0.216 ,yAxis = -0.832 ,zAxis = 0.224
timestamp = 2016-07-24 17:39:03.020972 ,xAxis = -0.344 ,yAxis = -0.932 ,zAxis = 0.252
timestamp = 2016-07-24 17:39:04.021711 ,xAxis = -0.252 ,yAxis = -0.848 ,zAxis = 0.224
timestamp = 2016-07-24 17:39:05.019085 ,xAxis = -0.348 ,yAxis = -0.792 ,zAxis = 0.228
timestamp = 2016-07-24 17:39:06.018274 ,xAxis = -0.412 ,yAxis = -0.864 ,zAxis = 0.232
timestamp = 2016-07-24 17:39:06.018930 ,xAxis = -0.404 ,yAxis = -0.932 ,zAxis = 0.168
timestamp = 2016-07-24 17:39:07.022673 ,xAxis = -0.304 ,yAxis = -0.828 ,zAxis = 0.244
timestamp = 2016-07-24 17:39:08.024353 ,xAxis = -0.24 ,yAxis = -0.696 ,zAxis = 0.228
timestamp = 2016-07-24 17:39:09.020895 ,xAxis = -0.392 ,yAxis = -0.936 ,zAxis = 0.264
timestamp = 2016-07-24 17:39:09.020518 ,xAxis = -0.308 ,yAxis = -0.912 ,zAxis = 0.22
timestamp = 2016-07-24 17:39:10.023276 ,xAxis = -0.292 ,yAxis = -0.84 ,zAxis = 0.26
timestamp = 2016-07-24 17:39:11.020847 ,xAxis = -0.292 ,yAxis = -0.72 ,zAxis = 0.272
timestamp = 2016-07-24 17:39:12.025643 ,xAxis = -0.32 ,yAxis = -0.808 ,zAxis = 0.22
timestamp = 2016-07-24 17:39:12.025158 ,xAxis = -0.328 ,yAxis = -0.832 ,zAxis = 0.228
timestamp = 2016-07-24 17:39:13.020077 ,xAxis = -0.356 ,yAxis = -0.876 ,zAxis = 0.24
timestamp = 2016-07-24 17:39:14.025014 ,xAxis = -0.348 ,yAxis = -0.82 ,zAxis = 0.244
timestamp = 2016-07-24 17:39:15.025739 ,xAxis = -0.328 ,yAxis = -0.832 ,zAxis = 0.268
timestamp = 2016-07-24 17:39:15.020230 ,xAxis = -0.412 ,yAxis = -0.832 ,zAxis = 0.264
timestamp = 2016-07-24 17:39:16.019989 ,xAxis = -0.384 ,yAxis = -0.82 ,zAxis = 0.244
timestamp = 2016-07-24 17:39:17.032862 ,xAxis = -0.38 ,yAxis = -0.848 ,zAxis = 0.244
timestamp = 2016-07-24 17:39:18.026625 ,xAxis = -0.336 ,yAxis = -0.864 ,zAxis = 0.24
timestamp = 2016-07-24 17:39:18.020092 ,xAxis = -0.34 ,yAxis = -0.86 ,zAxis = 0.24
timestamp = 2016-07-24 17:39:19.020821 ,xAxis = -0.344 ,yAxis = -0.86 ,zAxis = 0.224
timestamp = 2016-07-24 17:39:20.020297 ,xAxis = -0.34 ,yAxis = -0.86 ,zAxis = 0.24
timestamp = 2016-07-24 17:39:21.021937 ,xAxis = -0.344 ,yAxis = -0.872 ,zAxis = 0.236
timestamp = 2016-07-24 17:39:21.021762 ,xAxis = -0.332 ,yAxis = -0.992 ,zAxis = 0.148
timestamp = 2016-07-24 17:39:22.017701 ,xAxis = -0.332 ,yAxis = -0.864 ,zAxis = 0.24
timestamp = 2016-07-24 17:39:23.022872 ,xAxis = -0.34 ,yAxis = -0.86 ,zAxis = 0.24
timestamp = 2016-07-24 17:39:24.018996 ,xAxis = -0.328 ,yAxis = -0.872 ,zAxis = 0.232
timestamp = 2016-07-24 17:39:24.020358 ,xAxis = -0.356 ,yAxis = -0.864 ,zAxis = 0.24
timestamp = 2016-07-24 17:39:25.021096 ,xAxis = -0.368 ,yAxis = -0.844 ,zAxis = 0.236
timestamp = 2016-07-24 17:39:26.023586 ,xAxis = -0.356 ,yAxis = -0.852 ,zAxis = 0.244
timestamp = 2016-07-24 17:39:27.020438 ,xAxis = -0.34 ,yAxis = -0.86 ,zAxis = 0.224
timestamp = 2016-07-24 17:39:27.019876 ,xAxis = -0.336 ,yAxis = -0.864 ,zAxis = 0.236
timestamp = 2016-07-24 17:39:28.023121 ,xAxis = -0.332 ,yAxis = -0.864 ,zAxis = 0.26
timestamp = 2016-07-24 17:39:29.024208 ,xAxis = -0.34 ,yAxis = -0.864 ,zAxis = 0.236
timestamp = 2016-07-24 17:39:30.023564 ,xAxis = -0.34 ,yAxis = -0.86 ,zAxis = 0.228
timestamp = 2016-07-24 17:39:30.018248 ,xAxis = -0.336 ,yAxis = -0.86 ,zAxis = 0.236
timestamp = 2016-07-24 17:39:31.020943 ,xAxis = -0.332 ,yAxis = -0.864 ,zAxis = 0.232
timestamp = 2016-07-24 17:39:32.019454 ,xAxis = -0.352 ,yAxis = -0.876 ,zAxis = 0.236
timestamp = 2016-07-24 17:39:33.023654 ,xAxis = -0.352 ,yAxis = -0.864 ,zAxis = 0.236
timestamp = 2016-07-24 17:39:33.020104 ,xAxis = -0.344 ,yAxis = -0.864 ,zAxis = 0.228
timestamp = 2016-07-24 17:39:34.020977 ,xAxis = -0.34 ,yAxis = -0.856 ,zAxis = 0.24
timestamp = 2016-07-24 17:39:35.022932 ,xAxis = -0.352 ,yAxis = -0.852 ,zAxis = 0.248
timestamp = 2016-07-24 17:39:36.021347 ,xAxis = -0.344 ,yAxis = -0.856 ,zAxis = 0.236
timestamp = 2016-07-24 17:39:36.021294 ,xAxis = -0.348 ,yAxis = -0.86 ,zAxis = 0.236
timestamp = 2016-07-24 17:39:37.023187 ,xAxis = -0.352 ,yAxis = -0.856 ,zAxis = 0.24
timestamp = 2016-07-24 17:39:38.030870 ,xAxis = -0.344 ,yAxis = -0.856 ,zAxis = 0.244
timestamp = 2016-07-24 17:39:39.020258 ,xAxis = -0.34 ,yAxis = -0.86 ,zAxis = 0.236
timestamp = 2016-07-24 17:39:39.021858 ,xAxis = -0.352 ,yAxis = -0.856 ,zAxis = 0.24
timestamp = 2016-07-24 17:39:40.022165 ,xAxis = -0.348 ,yAxis = -0.86 ,zAxis = 0.24
timestamp = 2016-07-24 17:39:41.020407 ,xAxis = -0.348 ,yAxis = -0.86 ,zAxis = 0.26
timestamp = 2016-07-24 17:39:42.024122 ,xAxis = -0.34 ,yAxis = -0.86 ,zAxis = 0.236
timestamp = 2016-07-24 17:39:42.018802 ,xAxis = -0.376 ,yAxis = -0.856 ,zAxis = 0.26
timestamp = 2016-07-24 17:39:43.020060 ,xAxis = -0.368 ,yAxis = -0.884 ,zAxis = 0.228
timestamp = 2016-07-24 17:39:44.022588 ,xAxis = -0.34 ,yAxis = -0.86 ,zAxis = 0.236
timestamp = 2016-07-24 17:39:45.019105 ,xAxis = -0.344 ,yAxis = -0.848 ,zAxis = 0.24
timestamp = 2016-07-24 17:39:45.017963 ,xAxis = -0.316 ,yAxis = -0.86 ,zAxis = 0.224
timestamp = 2016-07-24 17:39:46.018736 ,xAxis = -0.328 ,yAxis = -0.856 ,zAxis = 0.244
timestamp = 2016-07-24 17:39:47.020973 ,xAxis = -0.344 ,yAxis = -0.856 ,zAxis = 0.232
timestamp = 2016-07-24 17:39:48.027320 ,xAxis = -0.344 ,yAxis = -0.864 ,zAxis = 0.24
timestamp = 2016-07-24 17:39:48.030742 ,xAxis = -0.34 ,yAxis = -0.872 ,zAxis = 0.24
timestamp = 2016-07-24 17:39:49.021433 ,xAxis = -0.336 ,yAxis = -0.864 ,zAxis = 0.236
timestamp = 2016-07-24 17:39:50.018564 ,xAxis = -0.344 ,yAxis = -0.86 ,zAxis = 0.24
timestamp = 2016-07-24 17:39:51.021100 ,xAxis = -0.356 ,yAxis = -0.844 ,zAxis = 0.252
timestamp = 2016-07-24 17:39:51.020415 ,xAxis = -0.356 ,yAxis = -0.86 ,zAxis = 0.232
timestamp = 2016-07-24 17:39:52.021393 ,xAxis = -0.352 ,yAxis = -0.852 ,zAxis = 0.204
timestamp = 2016-07-24 17:39:53.020983 ,xAxis = -0.352 ,yAxis = -0.848 ,zAxis = 0.248
timestamp = 2016-07-24 17:39:54.022609 ,xAxis = -0.348 ,yAxis = -0.864 ,zAxis = 0.24
timestamp = 2016-07-24 17:39:54.021379 ,xAxis = -0.34 ,yAxis = -0.864 ,zAxis = 0.236
timestamp = 2016-07-24 17:39:55.019803 ,xAxis = -0.348 ,yAxis = -0.86 ,zAxis = 0.236
timestamp = 2016-07-24 17:39:56.022710 ,xAxis = -0.344 ,yAxis = -0.856 ,zAxis = 0.236
timestamp = 2016-07-24 17:39:57.022577 ,xAxis = -0.336 ,yAxis = -0.868 ,zAxis = 0.236
timestamp = 2016-07-24 17:39:57.018239 ,xAxis = -0.344 ,yAxis = -0.856 ,zAxis = 0.244
timestamp = 2016-07-24 17:39:58.020034 ,xAxis = -0.344 ,yAxis = -0.86 ,zAxis = 0.232
timestamp = 2016-07-24 17:39:59.023705 ,xAxis = -0.34 ,yAxis = -0.864 ,zAxis = 0.24
timestamp = 2016-07-24 17:40:00.024377 ,xAxis = -0.368 ,yAxis = -0.844 ,zAxis = 0.24
timestamp = 2016-07-24 17:40:00.019572 ,xAxis = -0.34 ,yAxis = -0.86 ,zAxis = 0.236
timestamp = 2016-07-24 17:40:01.023946 ,xAxis = -0.34 ,yAxis = -0.864 ,zAxis = 0.236
timestamp = 2016-07-24 17:40:02.023919 ,xAxis = -0.336 ,yAxis = -0.868 ,zAxis = 0.232
timestamp = 2016-07-24 17:40:03.025569 ,xAxis = -0.344 ,yAxis = -0.852 ,zAxis = 0.228
timestamp = 2016-07-24 17:40:03.020029 ,xAxis = -0.34 ,yAxis = -0.86 ,zAxis = 0.236
timestamp = 2016-07-24 17:40:04.019305 ,xAxis = -0.352 ,yAxis = -0.856 ,zAxis = 0.236
timestamp = 2016-07-24 17:40:05.019044 ,xAxis = -0.356 ,yAxis = -0.844 ,zAxis = 0.228
timestamp = 2016-07-24 17:40:06.020180 ,xAxis = -0.252 ,yAxis = -0.908 ,zAxis = 0.216
timestamp = 2016-07-24 17:40:06.020037 ,xAxis = -0.252 ,yAxis = -0.856 ,zAxis = 0.256
timestamp = 2016-07-24 17:40:07.020728 ,xAxis = -0.284 ,yAxis = -0.832 ,zAxis = 0.232
timestamp = 2016-07-24 17:40:08.021721 ,xAxis = -1.768 ,yAxis = -1.244 ,zAxis = -0.104
timestamp = 2016-07-24 17:40:09.020539 ,xAxis = 0.012 ,yAxis = -0.748 ,zAxis = 0.292
timestamp = 2016-07-24 17:40:09.018906 ,xAxis = 0.012 ,yAxis = -0.784 ,zAxis = -0.032
timestamp = 2016-07-24 17:40:10.021327 ,xAxis = -0.076 ,yAxis = -0.944 ,zAxis = 0.244
timestamp = 2016-07-24 17:40:11.023825 ,xAxis = -0.312 ,yAxis = -0.692 ,zAxis = 0.356
